timestamp_s,PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1,CE,CP,SE
16.7,145.947,120.21600000000001,2.2118,0.0,9.9269,9.814400000000003,2343.12,7.896,10.222,35.234,40.812,38.5,30.727,0.534,45.726,2.142,67.504
16.8,146.08499999999998,120.13899999999998,2.3975999999999997,0.0,9.921800000000001,9.8135,2343.5999999999995,7.988,10.227,35.234,40.812,38.5,30.727,0.534,45.726,2.142,67.504
16.9,146.09099999999995,120.13200000000002,2.3906,0.0,9.9206,9.8062,2343.5999999999995,7.918,10.24,35.234,40.812,38.5,30.727,0.534,45.726,2.142,67.504
17.0,146.115,120.151,2.2829,0.0,9.919799999999999,9.8019,2343.4999999999995,7.816,10.234,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
17.1,145.999,119.979,2.3194,0.0,9.920399999999999,9.807300000000001,2340.48,8.079,10.246,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
17.2,145.948,120.14500000000001,2.2657,0.0,9.923399999999999,9.812700000000001,2340.1,7.986,10.24,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
17.3,145.96699999999998,120.20899999999997,2.2891000000000004,0.0,9.915600000000001,9.811200000000001,2343.12,7.764,10.236,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
17.4,145.986,120.049,2.3453,0.0,9.9215,9.8112,2343.4999999999995,8.019,10.231,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
17.5,146.017,120.12899999999999,2.2913000000000006,0.0,9.9194,9.8021,2340.48,7.917,10.241,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
17.6,146.103,120.13199999999999,2.2984999999999998,0.0,9.917800000000002,9.794900000000002,2340.1,7.804,10.251,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
17.7,145.997,119.97999999999999,2.3266,0.0,9.9192,9.8063,2341.6,7.952,10.261,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
17.8,145.979,120.14099999999999,2.2790000000000004,0.0,9.9172,9.807300000000001,2341.8,7.852,10.216,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
17.9,145.997,120.12299999999998,2.2594,0.0,9.9147,9.803700000000001,2341.8,7.957,10.239,35.316,40.785,38.492,30.816,0.532,45.139,2.12,67.657
18.0,145.99000000000004,120.07000000000001,2.2603,0.0,9.914200000000001,9.8049,2341.8,7.833,10.243,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
18.1,146.05400000000003,120.201,2.2538,0.0,9.9137,9.7985,2343.3199999999997,7.76,10.25,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
18.2,146.04700000000003,120.07000000000001,2.3659,0.0,9.908000000000001,9.7943,2343.4999999999995,8.003,10.254,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
18.3,146.011,120.11500000000001,2.3600999999999996,0.0,9.908800000000003,9.7971,2340.48,7.947,10.254,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
18.4,146.03,120.225,2.3603,0.0,9.9141,9.8028,2340.2,7.772,10.245,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
18.5,145.973,120.07000000000001,2.3485,0.0,9.9208,9.799800000000001,2343.3399999999997,8.044,10.245,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
18.6,145.972,120.126,2.3036999999999996,0.0,9.916199999999998,9.7988,2343.6,7.904,10.249,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
18.7,146.01900000000003,120.21099999999998,2.3272,0.0,9.9111,9.796800000000001,2341.98,7.761,10.27,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
18.8,145.976,120.075,2.3016,0.0,9.912900000000002,9.7962,2341.9,8.013,10.256,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
18.9,146.068,120.054,2.3068999999999997,0.0,9.9095,9.796100000000001,2341.88,7.888,10.276,35.316,40.801,38.496,30.898,0.534,44.978,2.122,67.657
19.0,147.32999999999998,122.772,1.3656000000000001,0.0,9.9154,9.8009,2341.9,4.776,10.244,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
19.1,151.02100000000002,127.29100000000001,1.0537999999999998,0.0,9.9167,9.8067,2344.9200000000005,1.479,10.236,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
19.2,152.959,128.57100000000003,1.6422,0.0,9.908100000000001,9.7991,2347.5000000000005,4.631,10.256,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
19.3,154.22899999999998,129.31700000000004,1.9492,0.0,9.912200000000002,9.8003,2400.8599999999997,6.009,10.284,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
19.4,155.12,129.733,2.0922,0.0,9.909400000000002,9.794900000000002,2412.8200000000006,6.719,10.262,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
19.5,155.493,129.96699999999998,2.1366,0.0,9.9072,9.794999999999998,2446.9000000000005,7.323,10.262,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
19.6,155.9,130.478,2.1039999999999996,0.0,9.9147,9.7957,2453.9600000000005,7.141,10.234,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
19.7,156.149,130.567,2.2923,0.0,9.912699999999997,9.7922,2468.88,7.523,10.229,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
19.8,156.32,130.61700000000002,2.4093,0.0,9.907300000000001,9.789000000000001,2471.7000000000003,7.624,10.273,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
19.9,156.421,130.746,2.357,0.0,9.908999999999999,9.7929,2478.34,7.698,10.265,35.402,40.809,38.551,30.898,0.555,44.937,2.122,54.079
20.0,156.59,130.915,2.3914,0.0,9.9067,9.788400000000001,2479.5000000000005,7.616,10.263,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
20.1,156.56699999999998,130.68,2.4797000000000002,0.0,9.911499999999998,9.793,2484.46,8.019,10.257,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
20.2,156.614,130.842,2.3087,0.0,9.9134,9.793899999999999,2485.2000000000003,7.665,10.243,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
20.3,156.42499999999998,130.57600000000002,2.4352000000000005,0.0,9.9102,9.7933,2480.68,8.113,10.254,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
20.4,156.35600000000002,130.575,2.3827,0.0,9.909099999999999,9.7958,2480.3,7.969,10.259,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
20.5,156.39799999999997,130.541,2.3344,0.0,9.9039,9.7932,2484.9399999999996,7.866,10.289,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
20.6,156.334,130.475,2.3188,0.0,9.9061,9.794500000000001,2485.2999999999997,7.888,10.281,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
20.7,156.37399999999997,130.60399999999998,2.2679,0.0,9.9071,9.7969,2480.66,7.594,10.271,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
20.8,156.262,130.425,2.2869,0.0,9.906299999999998,9.7976,2480.0,8.069,10.257,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
20.9,156.227,130.45999999999998,2.2702,0.0,9.903900000000002,9.7954,2480.0,7.909,10.26,35.402,40.797,38.559,30.996,0.553,44.269,2.087,54.079
21.0,156.263,130.531,2.3757,0.0,9.905399999999998,9.793600000000001,2480.1,7.736,10.26,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
21.1,156.31400000000002,130.43099999999998,2.2889,0.0,9.9,9.787400000000002,2479.92,7.846,10.283,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
21.2,156.33599999999998,130.644,2.1844,0.0,9.9014,9.7913,2479.7,7.696,10.28,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
21.3,156.34699999999998,130.56799999999998,2.3251,0.0,9.904500000000002,9.7932,2481.3599999999997,7.974,10.27,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
21.4,156.345,130.489,2.3382,0.0,9.9068,9.7926,2481.8,7.86,10.254,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
21.5,156.31799999999998,130.52400000000003,2.2898,0.0,9.9065,9.7875,2480.28,7.753,10.261,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
21.6,156.09,130.346,2.3835,0.0,9.898700000000002,9.7851,2480.0,8.087,10.27,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
21.7,156.17299999999997,130.48099999999997,2.2864999999999998,0.0,9.899,9.7857,2480.0,7.756,10.28,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
21.8,156.319,130.40499999999997,2.3400000000000003,0.0,9.8975,9.790099999999999,2480.1,7.804,10.301,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
21.9,156.238,130.28199999999998,2.3188,0.0,9.8981,9.7841,2481.6,7.885,10.262,35.398,40.785,38.547,31.07,0.563,44.079,2.085,68.728
22.0,156.27200000000002,130.355,2.2967,0.0,9.9008,9.783700000000001,2481.8,7.794,10.265,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
22.1,156.138,130.20499999999998,2.3547000000000002,0.0,9.8951,9.7828,2480.12,8.044,10.261,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
22.2,156.101,130.265,2.2648,0.0,9.8886,9.776900000000001,2479.7,7.907,10.283,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
22.3,156.195,130.51999999999998,2.3242,0.0,9.892599999999998,9.776599999999998,2479.5799999999995,7.613,10.287,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
22.4,156.29199999999997,130.473,2.3483,0.0,9.8933,9.775299999999998,2479.7999999999997,7.761,10.271,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
22.5,156.287,130.473,2.3086,0.0,9.889199999999999,9.7775,2482.94,7.85,10.276,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
22.6,156.278,130.317,2.3344,0.0,9.8923,9.7894,2483.2000000000003,7.968,10.269,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
22.7,156.251,130.42199999999997,2.2960000000000003,0.0,9.8873,9.7821,2478.68,7.753,10.267,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
22.8,156.317,130.575,2.2710999999999997,0.0,9.881899999999998,9.775099999999998,2478.0,7.69,10.281,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
22.9,156.28799999999998,130.329,2.3196,0.0,9.884599999999999,9.7728,2479.5199999999995,8.001,10.281,35.441,40.828,38.535,31.078,0.581,43.741,2.062,68.728
23.0,156.228,130.39,2.2797,0.0,9.8782,9.7621,2479.9,7.874,10.272,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
23.1,156.17800000000003,130.31,2.3642,0.0,9.877400000000002,9.7611,2481.4,7.871,10.265,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
23.2,156.125,130.23399999999998,2.3266,0.0,9.8819,9.764,2481.4999999999995,7.9,10.267,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
23.3,156.14600000000002,130.358,2.2492,0.0,9.8786,9.7577,2480.0,7.722,10.294,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
23.4,156.118,130.334,2.3462,0.0,9.8687,9.752999999999998,2479.8,8.011,10.299,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
23.5,156.17800000000003,130.373,2.303,0.0,9.867799999999999,9.7562,2479.8,7.942,10.283,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
23.6,156.24500000000003,130.532,2.2524,0.0,9.8741,9.762599999999999,2479.7,7.586,10.265,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
23.7,156.198,130.37400000000002,2.2517,0.0,9.881900000000002,9.7708,2478.02,7.921,10.257,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
23.8,156.31799999999998,130.516,2.2110000000000003,0.0,9.872200000000001,9.759400000000001,2477.9,7.698,10.262,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
23.9,156.33700000000002,130.416,2.3312999999999997,0.0,9.862799999999998,9.7509,2479.4,7.871,10.281,35.414,40.863,38.535,31.145,0.595,43.375,2.052,68.7
24.0,156.259,130.439,2.3182,0.0,9.864899999999999,9.7472,2479.5999999999995,7.804,10.283,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
24.1,156.33999999999997,130.52100000000002,2.3601,0.0,9.865499999999999,9.7514,2479.5999999999995,7.747,10.277,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
24.2,156.331,130.447,2.3422,0.0,9.8675,9.7541,2479.5999999999995,7.986,10.269,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
24.3,156.289,130.48600000000002,2.2804,0.0,9.8774,9.7604,2479.5999999999995,7.913,10.258,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
24.4,156.31099999999998,130.46300000000002,2.2382,0.0,9.867899999999999,9.759300000000001,2479.5999999999995,7.789,10.269,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
24.5,156.279,130.32399999999998,2.3655999999999997,0.0,9.868,9.764199999999999,2479.5999999999995,7.861,10.288,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
24.6,156.279,130.456,2.3328,0.0,9.861799999999999,9.751700000000001,2479.7999999999997,7.772,10.297,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
24.7,156.326,130.387,2.354,0.0,9.8607,9.7476,2482.9800000000005,8.053,10.283,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
24.8,156.25,130.41799999999998,2.3086,0.0,9.870099999999999,9.7499,2483.2000000000003,7.86,10.277,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
24.9,156.269,130.536,2.2585999999999995,0.0,9.873000000000001,9.7597,2480.2,7.613,10.265,35.434,40.867,38.5,31.145,0.584,42.847,2.021,68.7
25.0,156.256,130.46300000000002,2.2649,0.0,9.8701,9.7552,2479.8,7.888,10.267,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
25.1,156.29399999999998,130.364,2.2634,0.0,9.859399999999999,9.7446,2479.8,7.913,10.28,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
25.2,156.325,130.417,2.3406,0.0,9.8593,9.7494,2480.0,7.861,10.296,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
25.3,156.228,130.336,2.3288999999999995,0.0,9.8557,9.7515,2481.4799999999996,7.908,10.288,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
25.4,156.23399999999998,130.58800000000002,2.2493,0.0,9.8596,9.754699999999998,2481.4999999999995,7.606,10.279,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
25.5,156.23000000000002,130.4,2.3578,0.0,9.862,9.753400000000001,2481.5199999999995,8.005,10.285,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
25.6,156.19600000000003,130.43200000000002,2.2865999999999995,0.0,9.8628,9.757000000000001,2481.5999999999995,7.868,10.286,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
25.7,156.292,130.53000000000003,2.3091999999999997,0.0,9.8583,9.744299999999999,2480.0799999999995,7.73,10.29,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
25.8,156.24300000000002,130.421,2.3023999999999996,0.0,9.8611,9.7434,2479.7,7.908,10.286,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
25.9,156.222,130.495,2.2101,0.0,9.8674,9.7463,2479.72,7.741,10.281,35.48,40.879,38.492,31.215,0.582,42.322,1.995,68.74
26.0,156.23200000000003,130.436,2.3173,0.0,9.8616,9.750499999999999,2479.9,7.964,10.27,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
26.1,156.189,130.424,2.3211000000000004,0.0,9.859399999999999,9.7477,2479.88,7.931,10.281,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
26.2,156.19299999999998,130.428,2.3195,0.0,9.859300000000001,9.7447,2479.8,7.791,10.297,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
26.3,156.144,130.369,2.2897000000000003,0.0,9.8538,9.740000000000002,2479.8,7.974,10.306,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
26.4,156.137,130.411,2.2117999999999998,0.0,9.8605,9.746200000000002,2479.7,7.853,10.294,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
26.5,156.23000000000002,130.402,2.304,0.0,9.861699999999999,9.755700000000001,2479.72,7.806,10.288,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
26.6,156.199,130.38400000000001,2.2914000000000003,0.0,9.8606,9.7518,2479.9,7.798,10.291,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
26.7,156.168,130.47499999999997,2.2008,0.0,9.8598,9.7504,2479.88,7.741,10.287,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
26.8,156.231,130.368,2.3404999999999996,0.0,9.855,9.7505,2479.7,7.974,10.301,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
26.9,156.207,130.321,2.3063,0.0,9.8549,9.7503,2479.72,7.819,10.316,35.5,40.809,38.5,31.293,0.585,42.322,2.001,68.74
27.0,156.206,130.355,2.2835,0.0,9.8584,9.753699999999998,2479.9,7.653,10.316,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
27.1,156.208,130.25799999999998,2.4311000000000003,0.0,9.8604,9.7444,2479.88,8.038,10.314,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
27.2,156.211,130.36399999999998,2.3522,0.0,9.8699,9.751900000000001,2479.7,7.852,10.292,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
27.3,156.173,130.334,2.3717999999999995,0.0,9.871500000000001,9.7562,2479.72,7.877,10.3,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
27.4,156.153,130.37099999999998,2.3147999999999995,0.0,9.866900000000001,9.750399999999999,2479.9,7.756,10.314,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
27.5,156.18900000000002,130.388,2.3101999999999996,0.0,9.863,9.7458,2481.4,7.736,10.318,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
27.6,156.16900000000004,130.214,2.4305999999999996,0.0,9.8622,9.740600000000002,2481.4999999999995,8.016,10.311,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
27.7,156.13100000000003,130.348,2.3353,0.0,9.8696,9.7488,2478.3,7.816,10.314,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
27.8,156.12900000000002,130.39600000000002,2.3211,0.0,9.8714,9.7566,2477.9,7.714,10.301,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
27.9,156.089,130.277,2.2601000000000004,0.0,9.866,9.762400000000001,2480.9200000000005,7.871,10.316,35.488,40.895,38.5,31.375,0.577,41.797,1.979,68.609
28.0,156.13200000000003,130.43,2.2571000000000003,0.0,9.864700000000001,9.758,2481.2000000000003,7.72,10.331,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
28.1,156.188,130.429,2.3015,0.0,9.8676,9.751900000000001,2476.68,7.833,10.334,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
28.2,156.15800000000002,130.412,2.2367,0.0,9.864799999999999,9.7437,2476.2,7.848,10.316,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
28.3,156.221,130.498,2.2579,0.0,9.8691,9.7593,2480.7200000000003,7.626,10.314,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
28.4,156.21300000000002,130.37600000000003,2.3515,0.0,9.8626,9.7658,2481.4000000000005,8.006,10.32,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
28.5,156.223,130.435,2.1946,0.0,9.8652,9.7606,2481.4000000000005,7.793,10.317,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
28.6,156.26100000000002,130.349,2.2843,0.0,9.860800000000001,9.750499999999999,2481.2000000000003,7.781,10.334,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
28.7,156.3,130.25399999999996,2.3029,0.0,9.860299999999999,9.7501,2479.88,7.902,10.342,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
28.8,156.36000000000004,130.487,2.2798000000000003,0.0,9.8616,9.7521,2480.0,7.766,10.321,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
28.9,156.26000000000002,130.32599999999996,2.3585,0.0,9.8565,9.7515,2481.4799999999996,8.036,10.324,35.559,40.926,38.492,31.465,0.569,41.406,1.956,68.609
29.0,157.459,132.88299999999998,1.421,0.0,9.8601,9.7547,2481.5999999999995,4.893,10.311,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
29.1,161.304,137.52399999999997,1.064,0.0,9.8579,9.7514,2483.1200000000003,1.597,10.311,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
29.2,163.57600000000002,138.96800000000002,1.6616,0.0,9.854,9.749999999999998,2485.7000000000003,5.039,10.321,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
29.3,164.948,139.822,1.8577000000000001,0.0,9.849300000000001,9.746599999999999,2540.7400000000002,6.185,10.327,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
29.4,165.712,140.291,2.1031000000000004,0.0,9.8558,9.747199999999998,2553.0200000000004,6.951,10.338,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
29.5,166.043,140.38299999999998,2.2141,0.0,9.8518,9.747000000000002,2593.4999999999995,7.526,10.319,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
29.6,166.28699999999998,140.596,2.2219,0.0,9.8563,9.7475,2601.7200000000003,7.471,10.331,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
29.7,166.257,140.592,2.2445,0.0,9.8554,9.7445,2611.6400000000003,7.738,10.325,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
29.8,166.358,140.70599999999996,2.2172,0.0,9.8438,9.737,2613.5000000000005,7.617,10.332,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
29.9,166.34699999999998,140.654,2.3281,0.0,9.853,9.7405,2616.86,7.869,10.338,35.555,40.949,38.496,31.543,0.577,40.924,1.932,56.919
30.0,166.40499999999997,140.803,2.2904999999999998,0.0,9.8498,9.7349,2617.5000000000005,7.684,10.323,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
30.1,166.36100000000002,140.714,2.2937,0.0,9.855799999999999,9.7394,2620.86,7.878,10.319,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
30.2,166.368,140.66799999999998,2.3719,0.0,9.851,9.7391,2621.3,7.684,10.334,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
30.3,166.38299999999998,140.53199999999998,2.368,0.0,9.845099999999999,9.7354,2618.2799999999997,7.904,10.316,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
30.4,166.405,140.622,2.3109,0.0,9.842699999999999,9.7336,2618.0,7.671,10.323,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
30.5,166.392,140.442,2.3952999999999998,0.0,9.842500000000001,9.7345,2621.1799999999994,7.849,10.336,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
30.6,166.429,140.60399999999998,2.3243,0.0,9.8421,9.732099999999999,2621.3999999999996,7.628,10.341,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
30.7,166.361,140.482,2.3389999999999995,0.0,9.846799999999998,9.7348,2618.2599999999998,7.885,10.331,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
30.8,166.391,140.536,2.3202,0.0,9.841,9.7338,2618.1,7.665,10.307,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
30.9,166.322,140.444,2.3226999999999998,0.0,9.835400000000002,9.7303,2622.9199999999996,7.925,10.327,35.574,40.965,38.496,31.609,0.597,40.427,1.916,56.919
31.0,166.333,140.538,2.3117,0.0,9.832999999999998,9.725900000000001,2623.2999999999997,7.691,10.331,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
31.1,166.363,140.476,2.3476999999999997,0.0,9.8319,9.721700000000002,2618.66,7.902,10.337,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
31.2,166.4,140.67000000000002,2.2416,0.0,9.8415,9.7237,2618.1,7.637,10.328,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
31.3,166.363,140.58300000000003,2.2414000000000005,0.0,9.843399999999999,9.729900000000002,2619.6,7.846,10.328,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
31.4,166.36499999999998,140.543,2.2679,0.0,9.836,9.729000000000001,2619.8,7.683,10.328,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
31.5,166.358,140.523,2.3236,0.0,9.835399999999998,9.7187,2619.8,7.773,10.338,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
31.6,166.397,140.669,2.2844,0.0,9.834,9.7155,2619.8,7.702,10.352,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
31.7,166.33799999999997,140.506,2.3266999999999998,0.0,9.835500000000001,9.716700000000001,2621.3199999999997,7.934,10.352,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
31.8,166.38,140.59499999999997,2.3015,0.0,9.8403,9.722199999999999,2621.4999999999995,7.708,10.341,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
31.9,166.389,140.463,2.2875,0.0,9.8365,9.727300000000001,2618.3,7.791,10.323,35.652,40.961,38.496,31.711,0.596,39.857,1.893,69.443
32.0,166.436,140.603,2.2625,0.0,9.8351,9.7294,2617.9,7.676,10.319,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
32.1,166.35599999999997,140.584,2.3195,0.0,9.830400000000001,9.718399999999999,2619.4,7.856,10.341,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
32.2,166.472,140.694,2.2718999999999996,0.0,9.8296,9.7136,2619.5999999999995,7.689,10.356,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
32.3,166.51,140.69,2.3352,0.0,9.8298,9.7152,2621.2999999999997,7.739,10.341,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
32.4,166.394,140.572,2.3108,0.0,9.8325,9.724900000000002,2621.5999999999995,7.921,10.352,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
32.5,166.32699999999997,140.58700000000002,2.3087,0.0,9.832099999999999,9.7257,2620.0799999999995,7.839,10.351,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
32.6,166.288,140.53799999999998,2.3023,0.0,9.8266,9.715900000000001,2619.9,7.876,10.328,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
32.7,166.31799999999998,140.41299999999998,2.2937000000000003,0.0,9.8203,9.7108,2621.58,7.768,10.337,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
32.8,166.34300000000002,140.46599999999998,2.3163,0.0,9.821200000000001,9.709999999999999,2621.5,7.821,10.354,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
32.9,166.341,140.559,2.2891000000000004,0.0,9.8254,9.7167,2616.68,7.775,10.356,35.668,40.984,38.508,31.793,0.603,39.517,1.863,69.443
33.0,166.358,140.479,2.2866,0.0,9.8273,9.7197,2616.1,7.888,10.346,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
33.1,166.33,140.518,2.2507,0.0,9.829999999999998,9.726299999999998,2619.12,7.756,10.327,35.664,41.02,38.496,31.77,0.605,38.999,1.841,69.812
