pressure_outlet,speed_rpm,temperature,vibration,power,component_type,component_id,timestamp,time_s,fault_pressure,fault_overheat,fault_any
279.04,2000,56.63,1.297,930.1333333333333,pump,main_pump,2025-11-08T10:51:57.858391+00:00,22.89,0,0,0
280.3,2000,56.64,1.358,934.3333333333334,pump,main_pump,2025-11-08T10:51:57.859434+00:00,22.9,0,0,0
280.2,2000,56.68,1.315,934.0,pump,main_pump,2025-11-08T10:51:57.859434+00:00,22.91,0,0,0
279.71,2000,56.87,1.396,932.3666666666667,pump,main_pump,2025-11-08T10:51:57.859434+00:00,22.92,0,0,0
280.56,2000,57.08,1.245,935.2,pump,main_pump,2025-11-08T10:51:57.859434+00:00,22.93,0,0,0
280.17,2000,56.79,1.442,933.9,pump,main_pump,2025-11-08T10:51:57.859434+00:00,22.94,0,0,0
279.49,2000,56.49,1.537,931.6333333333333,pump,main_pump,2025-11-08T10:51:57.859434+00:00,22.95,0,0,0
280.44,2000,56.1,1.107,934.8,pump,main_pump,2025-11-08T10:51:57.859434+00:00,22.96,0,0,0
280.52,2000,57.65,1.467,935.0666666666667,pump,main_pump,2025-11-08T10:51:57.860398+00:00,22.97,0,0,0
279.39,2000,57.02,1.385,931.3,pump,main_pump,2025-11-08T10:51:57.860398+00:00,22.98,0,0,0
279.45,2000,57.08,1.442,931.5,pump,main_pump,2025-11-08T10:51:57.860398+00:00,22.99,0,0,0
278.13,2000,56.07,1.405,927.1,pump,main_pump,2025-11-08T10:51:57.860398+00:00,23.0,0,0,0
280.41,2000,56.68,1.407,934.7,pump,main_pump,2025-11-08T10:51:57.860398+00:00,23.01,0,0,0
280.72,2000,56.37,1.48,935.7333333333333,pump,main_pump,2025-11-08T10:51:57.860398+00:00,23.02,0,0,0
281.65,2000,57.06,1.294,938.8333333333334,pump,main_pump,2025-11-08T10:51:57.861410+00:00,23.03,0,0,0
279.6,2000,57.07,1.243,932.0,pump,main_pump,2025-11-08T10:51:57.861410+00:00,23.04,0,0,0
280.98,2000,56.53,1.403,936.6,pump,main_pump,2025-11-08T10:51:57.861410+00:00,23.05,0,0,0
280.5,2000,56.93,1.469,935.0,pump,main_pump,2025-11-08T10:51:57.861410+00:00,23.06,0,0,0
279.54,2000,55.52,1.236,931.8,pump,main_pump,2025-11-08T10:51:57.861410+00:00,23.07,0,0,0
280.0,2000,56.99,1.276,933.3333333333334,pump,main_pump,2025-11-08T10:51:57.861410+00:00,23.08,0,0,0
280.54,2000,57.13,1.482,935.1333333333333,pump,main_pump,2025-11-08T10:51:57.861410+00:00,23.09,0,0,0
280.38,2000,57.73,1.349,934.6,pump,main_pump,2025-11-08T10:51:57.862397+00:00,23.1,0,0,0
280.12,2000,56.7,1.268,933.7333333333333,pump,main_pump,2025-11-08T10:51:57.862397+00:00,23.11,0,0,0
280.59,2000,56.04,1.333,935.3,pump,main_pump,2025-11-08T10:51:57.862979+00:00,23.12,0,0,0
281.11,2000,56.51,1.412,937.0333333333333,pump,main_pump,2025-11-08T10:51:57.862979+00:00,23.13,0,0,0
277.87,2000,55.95,1.377,926.2333333333333,pump,main_pump,2025-11-08T10:51:57.862979+00:00,23.14,0,0,0
279.85,2000,56.66,1.341,932.8333333333334,pump,main_pump,2025-11-08T10:51:57.863355+00:00,23.15,0,0,0
281.51,2000,56.99,1.487,938.3666666666667,pump,main_pump,2025-11-08T10:51:57.863355+00:00,23.16,0,0,0
280.79,2000,56.65,1.483,935.9666666666667,pump,main_pump,2025-11-08T10:51:57.863355+00:00,23.17,0,0,0
281.92,2000,56.47,1.39,939.7333333333333,pump,main_pump,2025-11-08T10:51:57.863355+00:00,23.18,0,0,0
280.14,2000,56.62,1.299,933.8,pump,main_pump,2025-11-08T10:51:57.863355+00:00,23.19,0,0,0
279.7,2000,56.62,1.481,932.3333333333334,pump,main_pump,2025-11-08T10:51:57.863355+00:00,23.2,0,0,0
277.52,2000,56.2,1.452,925.0666666666667,pump,main_pump,2025-11-08T10:51:57.863355+00:00,23.21,0,0,0
279.34,2000,56.01,1.5,931.1333333333333,pump,main_pump,2025-11-08T10:51:57.863355+00:00,23.22,0,0,0
279.26,2000,56.55,1.255,930.8666666666667,pump,main_pump,2025-11-08T10:51:57.864396+00:00,23.23,0,0,0
280.95,2000,56.06,1.413,936.5,pump,main_pump,2025-11-08T10:51:57.864396+00:00,23.24,0,0,0
279.85,2000,55.61,1.277,932.8333333333334,pump,main_pump,2025-11-08T10:51:57.864396+00:00,23.25,0,0,0
280.7,2000,56.6,1.402,935.6666666666666,pump,main_pump,2025-11-08T10:51:57.864396+00:00,23.26,0,0,0
279.97,2000,56.79,1.498,933.2333333333333,pump,main_pump,2025-11-08T10:51:57.864396+00:00,23.27,0,0,0
281.13,2000,55.62,1.16,937.1,pump,main_pump,2025-11-08T10:51:57.864396+00:00,23.28,0,0,0
279.08,2000,56.59,1.418,930.2666666666667,pump,main_pump,2025-11-08T10:51:57.864396+00:00,23.29,0,0,0
280.03,2000,56.72,1.311,933.4333333333333,pump,main_pump,2025-11-08T10:51:57.864396+00:00,23.3,0,0,0
279.6,2000,56.16,1.561,932.0,pump,main_pump,2025-11-08T10:51:57.865391+00:00,23.31,0,0,0
279.14,2000,57.03,1.32,930.4666666666667,pump,main_pump,2025-11-08T10:51:57.865391+00:00,23.32,0,0,0
280.31,2000,56.83,1.356,934.3666666666667,pump,main_pump,2025-11-08T10:51:57.865391+00:00,23.33,0,0,0
280.39,2000,56.58,1.488,934.6333333333333,pump,main_pump,2025-11-08T10:51:57.865391+00:00,23.34,0,0,0
281.56,2000,56.64,1.477,938.5333333333333,pump,main_pump,2025-11-08T10:51:57.865938+00:00,23.35,0,0,0
279.04,2000,56.18,1.378,930.1333333333333,pump,main_pump,2025-11-08T10:51:57.865938+00:00,23.36,0,0,0
281.12,2000,57.1,1.434,937.0666666666667,pump,main_pump,2025-11-08T10:51:57.865938+00:00,23.37,0,0,0
279.5,2000,56.48,1.398,931.6666666666666,pump,main_pump,2025-11-08T10:51:57.865938+00:00,23.38,0,0,0
280.02,2000,57.05,1.433,933.4,pump,main_pump,2025-11-08T10:51:57.865938+00:00,23.39,0,0,0
280.36,2000,56.34,1.266,934.5333333333333,pump,main_pump,2025-11-08T10:51:57.865938+00:00,23.4,0,0,0
278.19,2000,57.12,1.199,927.3,pump,main_pump,2025-11-08T10:51:57.865938+00:00,23.41,0,0,0
279.9,2000,56.73,1.409,933.0,pump,main_pump,2025-11-08T10:51:57.866943+00:00,23.42,0,0,0
280.66,2000,56.99,1.561,935.5333333333333,pump,main_pump,2025-11-08T10:51:57.866943+00:00,23.43,0,0,0
279.68,2000,57.22,1.354,932.2666666666667,pump,main_pump,2025-11-08T10:51:57.866943+00:00,23.44,0,0,0
278.96,2000,56.93,1.581,929.8666666666667,pump,main_pump,2025-11-08T10:51:57.866943+00:00,23.45,0,0,0
279.53,2000,56.1,1.426,931.7666666666667,pump,main_pump,2025-11-08T10:51:57.866943+00:00,23.46,0,0,0
280.09,2000,56.91,1.437,933.6333333333333,pump,main_pump,2025-11-08T10:51:57.866943+00:00,23.47,0,0,0
278.66,2000,56.63,1.407,928.8666666666667,pump,main_pump,2025-11-08T10:51:57.866943+00:00,23.48,0,0,0
280.98,2000,56.22,1.499,936.6,pump,main_pump,2025-11-08T10:51:57.866943+00:00,23.49,0,0,0
279.17,2000,56.76,1.349,930.5666666666667,pump,main_pump,2025-11-08T10:51:57.867941+00:00,23.5,0,0,0
280.38,2000,55.19,1.431,934.6,pump,main_pump,2025-11-08T10:51:57.867941+00:00,23.51,0,0,0
279.87,2000,56.41,1.373,932.9,pump,main_pump,2025-11-08T10:51:57.867941+00:00,23.52,0,0,0
280.97,2000,56.52,1.41,936.5666666666667,pump,main_pump,2025-11-08T10:51:57.867941+00:00,23.53,0,0,0
277.63,2000,56.37,1.488,925.4333333333333,pump,main_pump,2025-11-08T10:51:57.867941+00:00,23.54,0,0,0
279.19,2000,56.39,1.514,930.6333333333333,pump,main_pump,2025-11-08T10:51:57.867941+00:00,23.55,0,0,0
278.74,2000,56.17,1.373,929.1333333333333,pump,main_pump,2025-11-08T10:51:57.867941+00:00,23.56,0,0,0
280.67,2000,55.13,1.463,935.5666666666667,pump,main_pump,2025-11-08T10:51:57.867941+00:00,23.57,0,0,0
281.17,2000,56.67,1.429,937.2333333333333,pump,main_pump,2025-11-08T10:51:57.868941+00:00,23.58,0,0,0
280.34,2000,56.14,1.377,934.4666666666667,pump,main_pump,2025-11-08T10:51:57.868941+00:00,23.59,0,0,0
280.52,2000,55.88,1.555,935.0666666666667,pump,main_pump,2025-11-08T10:51:57.868941+00:00,23.6,0,0,0
280.25,2000,56.44,1.418,934.1666666666666,pump,main_pump,2025-11-08T10:51:57.868941+00:00,23.61,0,0,0
278.98,2000,56.46,1.359,929.9333333333333,pump,main_pump,2025-11-08T10:51:57.868941+00:00,23.62,0,0,0
279.27,2000,56.45,1.565,930.9,pump,main_pump,2025-11-08T10:51:57.868941+00:00,23.63,0,0,0
279.3,2000,56.52,1.369,931.0,pump,main_pump,2025-11-08T10:51:57.868941+00:00,23.64,0,0,0
280.39,2000,56.23,1.525,934.6333333333333,pump,main_pump,2025-11-08T10:51:57.868941+00:00,23.65,0,0,0
278.87,2000,56.32,1.303,929.5666666666667,pump,main_pump,2025-11-08T10:51:57.869980+00:00,23.66,0,0,0
280.8,2000,55.89,1.541,936.0,pump,main_pump,2025-11-08T10:51:57.869980+00:00,23.67,0,0,0
280.29,2000,56.24,1.377,934.3,pump,main_pump,2025-11-08T10:51:57.869980+00:00,23.68,0,0,0
280.98,2000,56.98,1.227,936.6,pump,main_pump,2025-11-08T10:51:57.869980+00:00,23.69,0,0,0
280.56,2000,56.87,1.453,935.2,pump,main_pump,2025-11-08T10:51:57.869980+00:00,23.7,0,0,0
279.86,2000,55.91,1.366,932.8666666666667,pump,main_pump,2025-11-08T10:51:57.869980+00:00,23.71,0,0,0
280.83,2000,56.69,1.29,936.1,pump,main_pump,2025-11-08T10:51:57.869980+00:00,23.72,0,0,0
279.42,2000,57.14,1.396,931.4,pump,main_pump,2025-11-08T10:51:57.870982+00:00,23.73,0,0,0
280.99,2000,56.61,1.276,936.6333333333333,pump,main_pump,2025-11-08T10:51:57.870982+00:00,23.74,0,0,0
278.96,2000,56.1,1.35,929.8666666666667,pump,main_pump,2025-11-08T10:51:57.870982+00:00,23.75,0,0,0
280.03,2000,55.85,1.275,933.4333333333333,pump,main_pump,2025-11-08T10:51:57.870982+00:00,23.76,0,0,0
280.02,2000,57.1,1.366,933.4,pump,main_pump,2025-11-08T10:51:57.870982+00:00,23.77,0,0,0
279.42,2000,56.27,1.361,931.4,pump,main_pump,2025-11-08T10:51:57.870982+00:00,23.78,0,0,0
279.76,2000,57.44,1.387,932.5333333333333,pump,main_pump,2025-11-08T10:51:57.870982+00:00,23.79,0,0,0
280.22,2000,56.25,1.392,934.0666666666667,pump,main_pump,2025-11-08T10:51:57.870982+00:00,23.8,0,0,0
279.94,2000,56.74,1.443,933.1333333333333,pump,main_pump,2025-11-08T10:51:57.871941+00:00,23.81,0,0,0
280.8,2000,56.79,1.358,936.0,pump,main_pump,2025-11-08T10:51:57.871941+00:00,23.82,0,0,0
279.42,2000,56.76,1.453,931.4,pump,main_pump,2025-11-08T10:51:57.871941+00:00,23.83,0,0,0
280.66,2000,56.6,1.256,935.5333333333333,pump,main_pump,2025-11-08T10:51:57.871941+00:00,23.84,0,0,0
279.94,2000,55.81,1.495,933.1333333333333,pump,main_pump,2025-11-08T10:51:57.871941+00:00,23.85,0,0,0
281.0,2000,57.15,1.125,936.6666666666666,pump,main_pump,2025-11-08T10:51:57.871941+00:00,23.86,0,0,0
282.55,2000,56.72,1.439,941.8333333333334,pump,main_pump,2025-11-08T10:51:57.871941+00:00,23.87,0,0,0
280.04,2000,56.74,1.356,933.4666666666667,pump,main_pump,2025-11-08T10:51:57.872942+00:00,23.88,0,0,0
279.88,2000,55.84,1.566,932.9333333333333,pump,main_pump,2025-11-08T10:51:57.872942+00:00,23.89,0,0,0
278.82,2000,55.36,1.297,929.4,pump,main_pump,2025-11-08T10:51:57.872942+00:00,23.9,0,0,0
279.97,2000,56.2,1.64,933.2333333333333,pump,main_pump,2025-11-08T10:51:57.872942+00:00,23.91,0,0,0
278.95,2000,56.68,1.358,929.8333333333334,pump,main_pump,2025-11-08T10:51:57.872942+00:00,23.92,0,0,0
279.37,2000,55.86,1.383,931.2333333333333,pump,main_pump,2025-11-08T10:51:57.872942+00:00,23.93,0,0,0
278.79,2000,56.87,1.359,929.3,pump,main_pump,2025-11-08T10:51:57.872942+00:00,23.94,0,0,0
280.45,2000,57.05,1.423,934.8333333333334,pump,main_pump,2025-11-08T10:51:57.872942+00:00,23.95,0,0,0
278.6,2000,56.44,1.503,928.6666666666666,pump,main_pump,2025-11-08T10:51:57.873941+00:00,23.96,0,0,0
278.83,2000,55.17,1.178,929.4333333333333,pump,main_pump,2025-11-08T10:51:57.873941+00:00,23.97,0,0,0
280.0,2000,55.15,1.405,933.3333333333334,pump,main_pump,2025-11-08T10:51:57.873941+00:00,23.98,0,0,0
279.73,2000,56.29,1.412,932.4333333333333,pump,main_pump,2025-11-08T10:51:57.873941+00:00,23.99,0,0,0
280.89,2000,57.26,1.408,936.3,pump,main_pump,2025-11-08T10:51:57.873941+00:00,24.0,0,0,0
280.6,2000,56.35,1.281,935.3333333333334,pump,main_pump,2025-11-08T10:51:57.873941+00:00,24.01,0,0,0
279.34,2000,56.1,1.401,931.1333333333333,pump,main_pump,2025-11-08T10:51:57.873941+00:00,24.02,0,0,0
281.84,2000,55.82,1.567,939.4666666666667,pump,main_pump,2025-11-08T10:51:57.874941+00:00,24.03,0,0,0
279.79,2000,56.14,1.362,932.6333333333333,pump,main_pump,2025-11-08T10:51:57.874941+00:00,24.04,0,0,0
281.5,2000,55.65,1.43,938.3333333333334,pump,main_pump,2025-11-08T10:51:57.874941+00:00,24.05,0,0,0
281.45,2000,57.6,1.535,938.1666666666666,pump,main_pump,2025-11-08T10:51:57.874941+00:00,24.06,0,0,0
279.65,2000,57.27,1.422,932.1666666666666,pump,main_pump,2025-11-08T10:51:57.875452+00:00,24.07,0,0,0
279.01,2000,56.82,1.322,930.0333333333333,pump,main_pump,2025-11-08T10:51:57.875452+00:00,24.08,0,0,0
281.4,2000,56.29,1.378,938.0,pump,main_pump,2025-11-08T10:51:57.875452+00:00,24.09,0,0,0
280.53,2000,56.01,1.34,935.1,pump,main_pump,2025-11-08T10:51:57.875452+00:00,24.1,0,0,0
278.61,2000,56.59,1.361,928.7,pump,main_pump,2025-11-08T10:51:57.875958+00:00,24.11,0,0,0
280.5,2000,55.78,1.359,935.0,pump,main_pump,2025-11-08T10:51:57.875958+00:00,24.12,0,0,0
279.71,2000,55.79,1.347,932.3666666666667,pump,main_pump,2025-11-08T10:51:57.875958+00:00,24.13,0,0,0
279.08,2000,55.85,1.398,930.2666666666667,pump,main_pump,2025-11-08T10:51:57.875958+00:00,24.14,0,0,0
279.67,2000,56.93,1.398,932.2333333333333,pump,main_pump,2025-11-08T10:51:57.875958+00:00,24.15,0,0,0
280.4,2000,56.57,1.615,934.6666666666666,pump,main_pump,2025-11-08T10:51:57.875958+00:00,24.16,0,0,0
278.76,2000,56.35,1.284,929.2,pump,main_pump,2025-11-08T10:51:57.875958+00:00,24.17,0,0,0
278.95,2000,55.97,1.373,929.8333333333334,pump,main_pump,2025-11-08T10:51:57.875958+00:00,24.18,0,0,0
278.87,2000,56.4,1.376,929.5666666666667,pump,main_pump,2025-11-08T10:51:57.876964+00:00,24.19,0,0,0
280.19,2000,56.83,1.265,933.9666666666667,pump,main_pump,2025-11-08T10:51:57.876964+00:00,24.2,0,0,0
281.66,2000,55.93,1.416,938.8666666666667,pump,main_pump,2025-11-08T10:51:57.876964+00:00,24.21,0,0,0
279.42,2000,56.03,1.608,931.4,pump,main_pump,2025-11-08T10:51:57.876964+00:00,24.22,0,0,0
279.43,2000,56.75,1.236,931.4333333333333,pump,main_pump,2025-11-08T10:51:57.876964+00:00,24.23,0,0,0
280.13,2000,56.85,1.301,933.7666666666667,pump,main_pump,2025-11-08T10:51:57.876964+00:00,24.24,0,0,0
279.92,2000,56.08,1.367,933.0666666666667,pump,main_pump,2025-11-08T10:51:57.876964+00:00,24.25,0,0,0
279.53,2000,56.93,1.299,931.7666666666667,pump,main_pump,2025-11-08T10:51:57.877968+00:00,24.26,0,0,0
279.85,2000,56.26,1.175,932.8333333333334,pump,main_pump,2025-11-08T10:51:57.877968+00:00,24.27,0,0,0
281.17,2000,55.9,1.372,937.2333333333333,pump,main_pump,2025-11-08T10:51:57.877968+00:00,24.28,0,0,0
279.58,2000,56.36,1.369,931.9333333333333,pump,main_pump,2025-11-08T10:51:57.878509+00:00,24.29,0,0,0
280.92,2000,55.83,1.307,936.4,pump,main_pump,2025-11-08T10:51:57.878509+00:00,24.3,0,0,0
281.43,2000,56.84,1.464,938.1,pump,main_pump,2025-11-08T10:51:57.878509+00:00,24.31,0,0,0
279.09,2000,57.26,1.405,930.3,pump,main_pump,2025-11-08T10:51:57.878509+00:00,24.32,0,0,0
279.86,2000,55.82,1.354,932.8666666666667,pump,main_pump,2025-11-08T10:51:57.878509+00:00,24.33,0,0,0
278.88,2000,56.44,1.423,929.6,pump,main_pump,2025-11-08T10:51:57.878509+00:00,24.34,0,0,0
281.14,2000,56.85,1.406,937.1333333333333,pump,main_pump,2025-11-08T10:51:57.878509+00:00,24.35,0,0,0
281.29,2000,56.89,1.366,937.6333333333333,pump,main_pump,2025-11-08T10:51:57.878509+00:00,24.36,0,0,0
280.71,2000,56.6,1.433,935.7,pump,main_pump,2025-11-08T10:51:57.879517+00:00,24.37,0,0,0
281.3,2000,55.15,1.5,937.6666666666666,pump,main_pump,2025-11-08T10:51:57.879517+00:00,24.38,0,0,0
278.89,2000,56.5,1.449,929.6333333333333,pump,main_pump,2025-11-08T10:51:57.879517+00:00,24.39,0,0,0
279.95,2000,56.69,1.534,933.1666666666666,pump,main_pump,2025-11-08T10:51:57.879906+00:00,24.4,0,0,0
280.96,2000,56.85,1.431,936.5333333333333,pump,main_pump,2025-11-08T10:51:57.879906+00:00,24.41,0,0,0
279.36,2000,55.75,1.274,931.2,pump,main_pump,2025-11-08T10:51:57.879906+00:00,24.42,0,0,0
278.51,2000,56.94,1.422,928.3666666666667,pump,main_pump,2025-11-08T10:51:57.879906+00:00,24.43,0,0,0
279.69,2000,55.73,1.198,932.3,pump,main_pump,2025-11-08T10:51:57.879906+00:00,24.44,0,0,0
280.71,2000,56.84,1.529,935.7,pump,main_pump,2025-11-08T10:51:57.879906+00:00,24.45,0,0,0
278.84,2000,56.59,1.375,929.4666666666667,pump,main_pump,2025-11-08T10:51:57.879906+00:00,24.46,0,0,0
280.65,2000,56.16,1.42,935.5,pump,main_pump,2025-11-08T10:51:57.880907+00:00,24.47,0,0,0
280.06,2000,56.03,1.609,933.5333333333333,pump,main_pump,2025-11-08T10:51:57.880907+00:00,24.48,0,0,0
280.92,2000,56.74,1.367,936.4,pump,main_pump,2025-11-08T10:51:57.880907+00:00,24.49,0,0,0
279.35,2000,55.58,1.337,931.1666666666666,pump,main_pump,2025-11-08T10:51:57.880907+00:00,24.5,0,0,0
278.89,2000,56.11,1.339,929.6333333333333,pump,main_pump,2025-11-08T10:51:57.880907+00:00,24.51,0,0,0
280.05,2000,56.77,1.47,933.5,pump,main_pump,2025-11-08T10:51:57.880907+00:00,24.52,0,0,0
280.23,2000,56.01,1.352,934.1,pump,main_pump,2025-11-08T10:51:57.880907+00:00,24.53,0,0,0
279.97,2000,56.7,1.481,933.2333333333333,pump,main_pump,2025-11-08T10:51:57.880907+00:00,24.54,0,0,0
280.2,2000,56.21,1.294,934.0,pump,main_pump,2025-11-08T10:51:57.881907+00:00,24.55,0,0,0
280.1,2000,55.8,1.42,933.6666666666666,pump,main_pump,2025-11-08T10:51:57.881907+00:00,24.56,0,0,0
279.74,2000,55.41,1.306,932.4666666666667,pump,main_pump,2025-11-08T10:51:57.881907+00:00,24.57,0,0,0
281.57,2000,56.57,1.525,938.5666666666667,pump,main_pump,2025-11-08T10:51:57.881907+00:00,24.58,0,0,0
280.37,2000,56.15,1.463,934.5666666666667,pump,main_pump,2025-11-08T10:51:57.881907+00:00,24.59,0,0,0
280.31,2000,56.98,1.466,934.3666666666667,pump,main_pump,2025-11-08T10:51:57.881907+00:00,24.6,0,0,0
280.55,2000,56.51,1.573,935.1666666666666,pump,main_pump,2025-11-08T10:51:57.881907+00:00,24.61,0,0,0
277.8,2000,56.06,1.492,926.0,pump,main_pump,2025-11-08T10:51:57.882904+00:00,24.62,0,0,0
279.54,2000,56.56,1.267,931.8,pump,main_pump,2025-11-08T10:51:57.882904+00:00,24.63,0,0,0
278.98,2000,56.08,1.308,929.9333333333333,pump,main_pump,2025-11-08T10:51:57.882904+00:00,24.64,0,0,0
279.02,2000,56.55,1.322,930.0666666666667,pump,main_pump,2025-11-08T10:51:57.882904+00:00,24.65,0,0,0
281.11,2000,56.36,1.389,937.0333333333333,pump,main_pump,2025-11-08T10:51:57.882904+00:00,24.66,0,0,0
280.73,2000,56.3,1.414,935.7666666666667,pump,main_pump,2025-11-08T10:51:57.882904+00:00,24.67,0,0,0
280.01,2000,57.06,1.364,933.3666666666667,pump,main_pump,2025-11-08T10:51:57.882904+00:00,24.68,0,0,0
279.65,2000,56.54,1.41,932.1666666666666,pump,main_pump,2025-11-08T10:51:57.882904+00:00,24.69,0,0,0
280.34,2000,56.34,1.377,934.4666666666667,pump,main_pump,2025-11-08T10:51:57.883904+00:00,24.7,0,0,0
280.8,2000,57.22,1.483,936.0,pump,main_pump,2025-11-08T10:51:57.883904+00:00,24.71,0,0,0
279.29,2000,56.11,1.417,930.9666666666667,pump,main_pump,2025-11-08T10:51:57.883904+00:00,24.72,0,0,0
280.71,2000,56.81,1.285,935.7,pump,main_pump,2025-11-08T10:51:57.883904+00:00,24.73,0,0,0
281.07,2000,56.28,1.276,936.9,pump,main_pump,2025-11-08T10:51:57.884383+00:00,24.74,0,0,0
279.84,2000,56.83,1.309,932.8,pump,main_pump,2025-11-08T10:51:57.884383+00:00,24.75,0,0,0
281.26,2000,56.75,1.402,937.5333333333333,pump,main_pump,2025-11-08T10:51:57.884383+00:00,24.76,0,0,0
280.55,2000,56.45,1.543,935.1666666666666,pump,main_pump,2025-11-08T10:51:57.884383+00:00,24.77,0,0,0
278.4,2000,56.26,1.332,928.0,pump,main_pump,2025-11-08T10:51:57.884383+00:00,24.78,0,0,0
280.94,2000,56.45,1.474,936.4666666666667,pump,main_pump,2025-11-08T10:51:57.884383+00:00,24.79,0,0,0
280.82,2000,56.68,1.305,936.0666666666667,pump,main_pump,2025-11-08T10:51:57.884383+00:00,24.8,0,0,0
279.22,2000,56.53,1.493,930.7333333333333,pump,main_pump,2025-11-08T10:51:57.885385+00:00,24.81,0,0,0
281.84,2000,56.83,1.422,939.4666666666667,pump,main_pump,2025-11-08T10:51:57.885385+00:00,24.82,0,0,0
279.44,2000,56.72,1.425,931.4666666666667,pump,main_pump,2025-11-08T10:51:57.885385+00:00,24.83,0,0,0
278.62,2000,55.64,1.372,928.7333333333333,pump,main_pump,2025-11-08T10:51:57.885385+00:00,24.84,0,0,0
279.64,2000,56.44,1.536,932.1333333333333,pump,main_pump,2025-11-08T10:51:57.885385+00:00,24.85,0,0,0
280.94,2000,56.78,1.367,936.4666666666667,pump,main_pump,2025-11-08T10:51:57.885385+00:00,24.86,0,0,0
278.92,2000,55.98,1.441,929.7333333333333,pump,main_pump,2025-11-08T10:51:57.885385+00:00,24.87,0,0,0
279.62,2000,56.13,1.335,932.0666666666667,pump,main_pump,2025-11-08T10:51:57.885385+00:00,24.88,0,0,0
279.42,2000,56.44,1.383,931.4,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.89,0,0,0
283.05,2000,56.65,1.398,943.5,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.9,0,0,0
281.06,2000,56.07,1.409,936.8666666666667,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.91,0,0,0
279.37,2000,56.33,1.454,931.2333333333333,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.92,0,0,0
280.95,2000,55.44,1.245,936.5,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.93,0,0,0
280.3,2000,57.06,1.464,934.3333333333334,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.94,0,0,0
278.53,2000,55.85,1.454,928.4333333333333,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.95,0,0,0
282.19,2000,56.84,1.401,940.6333333333333,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.96,0,0,0
281.33,2000,56.63,1.221,937.7666666666667,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.97,0,0,0
279.3,2000,56.69,1.257,931.0,pump,main_pump,2025-11-08T10:51:57.886385+00:00,24.98,0,0,0
280.46,2000,56.19,1.434,934.8666666666667,pump,main_pump,2025-11-08T10:51:57.887810+00:00,24.99,0,0,0
278.91,2000,56.21,1.226,929.7,pump,main_pump,2025-11-08T10:51:57.887810+00:00,25.0,0,0,0
348.62,2200,57.69,1.305,1278.2733333333333,pump,main_pump,2025-11-08T10:51:57.887810+00:00,25.01,1,0,1
351.84,2200,58.5,1.469,1290.08,pump,main_pump,2025-11-08T10:51:57.887810+00:00,25.02,1,0,1
349.98,2200,57.94,1.324,1283.26,pump,main_pump,2025-11-08T10:51:57.887810+00:00,25.03,1,0,1
351.95,2200,57.23,1.546,1290.4833333333333,pump,main_pump,2025-11-08T10:51:57.887810+00:00,25.04,1,0,1
350.33,2200,58.01,1.66,1284.5433333333333,pump,main_pump,2025-11-08T10:51:57.887810+00:00,25.05,1,0,1
350.45,2200,57.65,1.492,1284.9833333333333,pump,main_pump,2025-11-08T10:51:57.887810+00:00,25.06,1,0,1
349.93,2200,58.12,1.474,1283.0766666666666,pump,main_pump,2025-11-08T10:51:57.888816+00:00,25.07,1,0,1
348.85,2200,57.97,1.476,1279.1166666666666,pump,main_pump,2025-11-08T10:51:57.888816+00:00,25.08,1,0,1
352.61,2200,58.17,1.29,1292.9033333333334,pump,main_pump,2025-11-08T10:51:57.888816+00:00,25.09,1,0,1
348.8,2200,57.85,1.562,1278.9333333333334,pump,main_pump,2025-11-08T10:51:57.888816+00:00,25.1,1,0,1
352.33,2200,57.23,1.431,1291.8766666666668,pump,main_pump,2025-11-08T10:51:57.888816+00:00,25.11,1,0,1
351.0,2200,57.18,1.437,1287.0,pump,main_pump,2025-11-08T10:51:57.888816+00:00,25.12,1,0,1
348.78,2200,58.42,1.408,1278.86,pump,main_pump,2025-11-08T10:51:57.888816+00:00,25.13,1,0,1
350.63,2200,58.64,1.367,1285.6433333333334,pump,main_pump,2025-11-08T10:51:57.888816+00:00,25.14,1,0,1
350.17,2200,57.34,1.397,1283.9566666666667,pump,main_pump,2025-11-08T10:51:57.889815+00:00,25.15,1,0,1
351.04,2200,57.43,1.422,1287.1466666666668,pump,main_pump,2025-11-08T10:51:57.889815+00:00,25.16,1,0,1
351.48,2200,59.18,1.355,1288.76,pump,main_pump,2025-11-08T10:51:57.889815+00:00,25.17,1,0,1
350.63,2200,58.2,1.391,1285.6433333333334,pump,main_pump,2025-11-08T10:51:57.889815+00:00,25.18,1,0,1
351.1,2200,57.23,1.445,1287.3666666666666,pump,main_pump,2025-11-08T10:51:57.889815+00:00,25.19,1,0,1
350.15,2200,59.18,1.396,1283.8833333333334,pump,main_pump,2025-11-08T10:51:57.889815+00:00,25.2,1,0,1
350.08,2200,58.89,1.403,1283.6266666666668,pump,main_pump,2025-11-08T10:51:57.889815+00:00,25.21,1,0,1
